country,area,ecoregion,realm,site_code,site_name,latitude,longitude,date,depth,visibility,method,block,phylum,class,order,family,species_name,size_class,total
United States,Florida,Floridian,Tropical Atlantic,MRQ25-22,Big Eye,24.45295,-82.1421,10/15/25,15,7,2,2,Chordata,Teleostei,Holocentriformes,Holocentridae,Holocentrus adscensionis,25,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-22,Big Eye,24.45295,-82.1421,10/15/25,15,7,2,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-22,Big Eye,24.45295,-82.1421,10/15/25,15,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,352
United States,Florida,Floridian,Tropical Atlantic,MRQ25-22,Big Eye,24.45295,-82.1421,10/15/25,15,7,2,2,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis cruentata,10,10
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,4
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis cruentata,15,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,31
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,9
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,16
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,6
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,2.5,7
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,5,7
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,2.5,5
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,4
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,2
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,6
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,10
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,20
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,5,6
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,27
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,200
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,15
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Elacatinus oceanops,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Elacatinus oceanops,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,2.5,9
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,5,6
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus gemma,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus unicolor,5,3
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus unicolor,10,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus unicolor,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus unicolor,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,10,2,1,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus whitehursti,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus whitehursti,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,10,7,2,2,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D5,Rock Key Deep,24.4532,-81.8568,7/8/25,12,7,2,1,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,10,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,1,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,5
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,6
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,4
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,1,Chordata,Teleostei,Blenniiformes,Labrisomidae,Gobioclinus guppyi,5,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus aurolineatus,5,2
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,1,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus aurolineatus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus macropus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,2.5,4
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,2.5,5
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,1,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus whitehursti,5,1
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,2.5,5
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,3,10,2,1,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus macropus,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,2.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus whitehursti,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis cruentata,20,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Perciformes,Scorpaenidae,Scorpaena plumieri,25,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Sciaenidae,Equetus punctatus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-41,Mantislandia,24.45886,-82.20629,10/17/25,7,8,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,13
United States,Florida,Floridian,Tropical Atlantic,MRQ25-41,Mantislandia,24.45886,-82.20629,10/17/25,7,8,2,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-41,Mantislandia,24.45886,-82.20629,10/17/25,7,8,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-41,Mantislandia,24.45886,-82.20629,10/17/25,7,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-41,Mantislandia,24.45886,-82.20629,10/17/25,7,8,2,2,Chordata,Actinopteri,Blenniiformes,Chaenopsidae,Acanthemblemaria chaplini,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus whitehursti,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Holocentriformes,Holocentridae,Holocentrus adscensionis,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Ctenogobius saepepallens,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,26
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,10
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,20
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,7.5,9
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,7
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,22
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Acanthemblemaria aspera,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus whitehursti,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,9
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus macropus,5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Blenniiformes,Blenniidae,Parablennius marmoreus,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,2,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,303
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,2.5,21
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,2.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Anguilliformes,Muraenidae,Gymnothorax miliaris,40,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,2.5,10
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus eidolon,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Blenniiformes,Labrisomidae,Malacoctenus triangulatus,5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,2,2,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,Gnatholepis thompsoni,5,1
