country,area,ecoregion,realm,site_code,site_name,latitude,longitude,date,depth,visibility,method,block,phylum,class,order,family,species_name,size_class,total
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma viride,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,15,7
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,20,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,25,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,7.5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,10,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,12.5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,15,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,20,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,25,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,5,12
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,7.5,9
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,10,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes diencaeus,10,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes diencaeus,12.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes diencaeus,15,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus personatus,2.5,32
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes planifrons,7.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes planifrons,10,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes planifrons,12.5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,15,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,2.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,5,9
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,7.5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,10,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,12.5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,15,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres radiatus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma atomarium,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Perciformes,Serranidae,Hypoplectrus unicolor,10,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Canthigaster rostrata,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,10,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Holacanthus ciliaris,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Lachnolaimus maximus,25,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus glaucofraenum,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Gobiiformes,Gobiidae,Coryphopterus dicrus,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes adustus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Blenniiformes,Chaenopsidae,Hemiemblemaria simula,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres cyanocephalus,20,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,Chaetodon ocellatus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-33,Hammie,24.46832,-82.04002,10/14/25,10,3.5,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon spp.,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Pomacanthus paru,35,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Pomacanthus arcuatus,30,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Pomacanthus arcuatus,35,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon plumierii,10,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon plumierii,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon plumierii,30,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma atomarium,5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma atomarium,7.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,7.5,13
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,10,15
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Scarus iseri,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus chirurgus,20,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus coeruleus,10,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus coeruleus,12.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus coeruleus,15,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus coeruleus,20,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,2.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,7.5,8
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,10,7
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,12.5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,15,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres garnoti,20,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma bifasciatum,2.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma bifasciatum,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma bifasciatum,7.5,29
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma bifasciatum,10,33
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma bifasciatum,12.5,7
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma bifasciatum,15,6
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,2.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,5,6
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes partitus,7.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,2.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,5,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,7.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes variabilis,10,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,10,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,20,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,25,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,7.5,9
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,10,11
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,12.5,9
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,15,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,20,6
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,25,6
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres bivittatus,30,6
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres maculipinna,5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres maculipinna,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres maculipinna,10,5
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres maculipinna,12.5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres maculipinna,15,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres poeyi,10,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,5,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes leucostictus,7.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Perciformes,Serranidae,Serranus tigrinus,10,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,7.5,3
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,10,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,12.5,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma aurofrenatum,15,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Ovalentaria incertae sedis,Opistognathidae,Opistognathus aurifrons,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma viride,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-44,Wrasseland,24.47484,-82.16978,10/15/25,9,6,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,Sparisoma viride,5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,15,4
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,20,7
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Ocyurus chrysurus,25,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,Calamus calamus,20,2
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,Calamus calamus,25,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-40,Average Joe,24.47601,-82.20581,10/17/25,11,8,1,2,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,Calamus calamus,30,1
